date,row,commit,comparedTo,packages added,packages removed,dependency added,dependency removed,class moved,number of packages added,number of packages removed,number of dependencies added,number of dependencies removed,number of moved classes,number of packages,number of dependencies,MTO,A0,A2A,A2A Copy,gap,issueId,prNumber
2007-09-05,627,2e5f66b592c83ee7dadc5a2f7c4d89c7b385bd0e,89e8000b93ffbeb09c5e62a89dfb5fe890de42a0,"[]","[]","[]","[]","[]",0,0,0,0,0,32,45,=J628+K628+L628+M628+N628,=O628+P628,=((Q628/(R628+R627)))*100,,0,,"[]"
2007-09-05,628,3e0b62e2937f9a03c36db6194389bf36d1fc21e9,2e5f66b592c83ee7dadc5a2f7c4d89c7b385bd0e,"[]","[]","[]","[]","[]",0,0,0,0,0,32,45,=J629+K629+L629+M629+N629,=O629+P629,=((Q629/(R629+R628)))*100,,0,,"[]"
2007-09-06,629,d6c06e0a55c8c88150a131534d26b44c6440e25d,3e0b62e2937f9a03c36db6194389bf36d1fc21e9,"[]","[]","[]","[]","[]",0,0,0,0,0,32,45,=J630+K630+L630+M630+N630,=O630+P630,=((Q630/(R630+R629)))*100,,0,,"[]"
2007-09-06,630,6eaf174c300d6641a720a9f88a35e1956e858dcd,d6c06e0a55c8c88150a131534d26b44c6440e25d,"[]","[]","[]","[]","[]",0,0,0,0,0,32,45,=J631+K631+L631+M631+N631,=O631+P631,=((Q631/(R631+R630)))*100,,0,,"[]"
2007-09-07,631,9227fc731fc5ff7a2f3f5d6ace32265b19d827f6,6eaf174c300d6641a720a9f88a35e1956e858dcd,"[]","[]","[]","[]","[]",0,0,0,0,0,32,45,=J632+K632+L632+M632+N632,=O632+P632,=((Q632/(R632+R631)))*100,,0,,"[]"
2007-09-07,632,c9f5fc8a25219812ce6618d60250f052a9dd497d,9227fc731fc5ff7a2f3f5d6ace32265b19d827f6,"[]","[]","[]","[]","[]",0,0,0,0,0,32,45,=J633+K633+L633+M633+N633,=O633+P633,=((Q633/(R633+R632)))*100,,0,,"[]"
2007-09-12,633,606d6e28f2178f1489cd964d5553f8cc296bed4d,c9f5fc8a25219812ce6618d60250f052a9dd497d,"[]","[]","[]","[]","[]",0,0,0,0,0,32,45,=J634+K634+L634+M634+N634,=O634+P634,=((Q634/(R634+R633)))*100,,0,,"[]"
2007-09-13,634,0fdacefcbb29be451265efc1114b4756893c0854,606d6e28f2178f1489cd964d5553f8cc296bed4d,"[]","[]","[]","[]","[]",0,0,0,0,0,32,45,=J635+K635+L635+M635+N635,=O635+P635,=((Q635/(R635+R634)))*100,,0,,"[]"
2007-09-13,635,919fb3460213c9dce478812ef09ce70d4ba14cd7,0fdacefcbb29be451265efc1114b4756893c0854,"[]","[]","[]","[]","[]",0,0,0,0,0,32,45,=J636+K636+L636+M636+N636,=O636+P636,=((Q636/(R636+R635)))*100,,0,,"[]"
2007-09-13,636,63e0359a615a8807d26906005f8854998984f3c4,919fb3460213c9dce478812ef09ce70d4ba14cd7,"[]","[]","[]","[]","[]",0,0,0,0,0,32,45,=J637+K637+L637+M637+N637,=O637+P637,=((Q637/(R637+R636)))*100,,0,,"[]"
